index,hora,clave,empleado_clave,grupo,salon,dia
10650,M1,504,97049,002,2101,3
10651,M1,504,97049,002,2101,5
10652,N2,6,95588,015,6306,1
10653,N2,6,95588,015,6306,3
10654,N2,6,95588,015,6306,5
10655,N1,81,95588,028,6305,4
10656,N4,6,95411,026,3103,4
10657,N2,537,104107,003,H204,3
10658,M5,546,100107,001,H202,6
10659,V4,104,100135,011,2201,2
10660,V4,112,93121,009,1201,4
10661,V2,114,13923,011,4101,1
10662,V2,114,13923,011,4101,3
10663,V2,114,13923,011,4101,5
10664,V6,416,97692,007,1101,1
10665,V6,416,97692,007,1101,3
10666,V6,416,97692,007,1101,5
10667,V1,493,85344,004,5102,1
10668,V1,493,85344,004,5102,3
10669,V1,493,85344,004,5102,5
10670,N1,744,93999,007,4113,1
10671,N1,744,93999,007,4113,3
10672,N1,744,93999,007,4113,5
10673,V3,404,101275,007,7108,1
10674,V3,404,101275,007,7108,3
10675,V3,404,101275,007,7108,5
10676,N1,608,11659,023,3104,4
10677,N4,81,91453,034,6305,1
10678,N4,81,91453,034,6305,3
10679,N4,81,91453,034,6305,5
10680,N1,114,93604,015,3101,2
10681,N6,115,95500,008,9202,1
10682,N6,115,95500,008,9202,3
10683,N6,115,95500,008,9202,5
10684,N2,138,95827,011,9304,1
10685,N2,138,95827,011,9304,3
10686,N2,138,95827,011,9304,5
10687,N5,493,92466,022,5101,1
10688,N5,493,92466,022,5101,3
10689,N5,493,92466,022,5101,5
10690,N4,508,91699,001,9203,4
10691,N3,509,92849,002,1101,1
10692,N3,509,92849,002,1101,3
10693,N3,509,92849,002,1101,5
10694,N1,745,16702,001,2203,1
10695,N1,745,16702,001,2203,3
10696,N1,745,16702,001,2203,5
10697,M2,5,92608,006,2203,1
10698,M2,5,92608,006,2203,3
10699,M2,5,92608,006,2203,5
10700,M1,200,426,001,7205,1
10701,M1,200,426,001,7205,3
10702,M1,200,426,001,7205,5
10703,N1,503,84659,010,1103,4
10704,N2,545,101154,001,HLESA,2
10705,N2,6,92984,016,6303,1
10706,N2,6,92984,016,6303,3
10707,N2,6,92984,016,6303,5
10708,N1,271,100485,002,9103,4
10709,N1,832,15840,001,4211,2
10710,N3,847,99718,002,9204,1
10711,N3,847,99718,002,9204,3
10712,N3,847,99718,002,9204,5
10713,V1,850,103748,001,2202,2
10714,V4,861,95012,002,2103,2
10715,M4,64,92284,020,9101,2
10716,N1,272,99718,002,4212,2
10717,N2,158,16702,011,4106,1
10718,N2,158,16702,011,4106,3
10719,N2,158,16702,011,4106,5
10720,N4,327,105528,023,3308,2
10721,N5,6,101148,030,6303,1
10722,N5,6,101148,030,6303,3
10723,N5,6,101148,030,6303,5
10724,V4,137,93937,009,4110,2
10725,N3,170,101739,004,9302,1
10726,N3,170,101739,004,9302,3
10727,N3,170,101739,004,9302,5
10728,N6,810,93249,007,4212,1
10729,N6,810,93249,007,4212,3
10730,N6,810,93249,007,4212,5
10731,N4,817,19330,004,9302,1
10732,N4,817,19330,004,9302,3
10733,N4,817,19330,004,9302,5
10734,M4,819,96544,003,4112,4
10735,N4,831,6405,002,4212,4
10736,N1,841,93724,010,4208,1
10737,N1,841,93724,010,4208,3
10738,N1,841,93724,010,4208,5
10739,N1,842,93724,006,4201,4
10740,V4,536,106779,002,H207,1
10741,N1,6,100563,041,6301,4
10742,N4,479,98484,004,5102,4
10743,N1,535,98613,002,H207,4
10744,N1,549,102664,001,H207,2
10745,N4,449,84655,003,7125,4
10746,V1,772,fi9090,027,4444,6
10747,N2,278,95821,004,7215,1
10748,N2,278,95821,004,7215,3
10749,N2,278,95821,004,7215,5
10750,N3,767,86183,005,2106,1
10751,N3,767,86183,005,2106,3
10752,N3,767,86183,005,2106,5
10753,V4,5,93246,023,9101,4
10754,N3,140,19101,006,3204,1
10755,N3,140,19101,006,3204,3
10756,N3,140,19101,006,3204,5
10757,N4,170,100152,005,9101,4
10758,N1,821,93249,001,INFB,1
10759,N1,821,93249,001,INFB,3
10760,N1,821,93249,001,INFB,5
10761,N6,822,6405,001,4204,1
10762,N6,822,6405,001,4204,3
10763,N6,822,6405,001,4204,5
10764,V5,5,86180,042,1103,1
10765,V5,5,86180,042,1103,3
10766,V5,5,86180,042,1103,5
10767,N2,6,fi0073,035,1203,1
10768,N2,6,fi0073,035,1203,3
10769,N2,6,fi0073,035,1203,5
10770,M4,209,85681,004,7204,2
10771,V4,733,16029,001,1105,4
10772,N4,135,19101,002,4105,1
10773,N4,135,19101,002,4105,3
10774,N4,135,19101,002,4105,5
10775,N3,201,102027,006,1204,1
10776,N3,201,102027,006,1204,3
10777,N3,201,102027,006,1204,5
10778,N1,317,106525,001,3107,2
10779,N5,403,98794,014,7108,1
10780,N5,403,98794,014,7108,3
10781,N5,403,98794,014,7108,5
10782,V4,707,94865,003,5102,6
10783,N2,746,97857,002,4205,1
10784,N2,746,97857,002,4205,3
10785,N2,746,97857,002,4205,5
10786,N1,403,85756,007,9104,2
10787,N2,501,106834,019,9104,1
10788,N2,501,106834,019,9104,3
10789,N2,501,106834,019,9104,5
10790,N4,106,95515,016,4107,1
10791,N4,106,95515,016,4107,3
10792,N4,106,95515,016,4107,5
10793,M1,117,5319,001,4111,1
10794,M1,117,5319,001,4111,3
10795,M1,117,5319,001,4111,5
10796,N2,155,98484,016,7101,1
10797,N2,155,98484,016,7101,3
10798,N2,155,98484,016,7101,5
10799,N3,411,98794,007,3102,1
10800,N3,411,98794,007,3102,3
10801,N3,411,98794,007,3102,5
10802,N4,744,106892,010,1102,1
10803,N4,744,106892,010,1102,3
10804,N4,744,106892,010,1102,5
10805,V3,772,95170,005,sab,6
10806,N4,436,97331,001,LCOR,4
10807,N1,440,95503,001,7120,2
10808,N4,445,3920,001,3102,2
10809,N5,448,97331,001,7111,1
10810,N5,448,97331,001,7111,3
10811,N5,448,97331,001,7111,5
10812,N1,451,60398,001,lcor,5
10813,V1,466,93594,001,7118,6
10814,V5,472,83640,001,7111,3
10815,V6,64,97686,017,6306,1
10816,V6,64,97686,017,6306,3
10817,V6,64,97686,017,6306,5
10818,N1,271,100485,001,2106,1
10819,N1,271,100485,001,2106,3
10820,N1,271,100485,001,2106,5
10821,N4,832,15840,002,4211,2
10822,N1,861,95012,001,3205,2
10823,N6,218,18309,004,CIS1,1
10824,N6,218,18309,004,CIS1,3
10825,N6,218,18309,004,CIS1,5
10826,N1,220,10673,009,7215,2
10827,V4,223,95821,004,7215,1
10828,V4,223,95821,004,7215,3
10829,V4,223,95821,004,7215,5
10830,N6,245,fi9260,003,7202,1
10831,N6,245,fi9260,003,7202,3
10832,N6,245,fi9260,003,7202,5
10833,N5,715,100150,007,3104,1
10834,N5,715,100150,007,3104,3
10835,N5,715,100150,007,3104,5
10836,M2,729,101856,020,7223,1
10837,M2,729,101856,020,7223,3
10838,M2,729,101856,020,7223,5
10839,N1,408,100518,003,HPLM1,5
10840,M5,5,19109,035,6303,1
10841,M5,5,19109,035,6303,3
10842,M5,5,19109,035,6303,5
10843,N2,408,103763,006,HPLM1,3
10844,N1,520,92849,003,1105,1
10845,N1,520,92849,003,1105,3
10846,N1,520,92849,003,1105,5
10847,N1,211,98027,002,ELEC1,1
10848,N1,211,98027,002,ELEC1,3
10849,N1,211,98027,002,ELEC1,5
10850,N3,220,94937,012,7222,1
10851,N3,220,94937,012,7222,3
10852,N3,220,94937,012,7222,5
10853,N4,223,92753,007,ELE2,4
10854,N1,269,96701,004,7206,2
10855,N6,318,17573,022,LME-4,1
10856,N6,318,17573,022,LME-4,3
10857,N6,318,17573,022,LME-4,5
10858,N4,608,100430,028,2104,1
10859,N4,608,100430,028,2104,3
10860,N4,608,100430,028,2104,5
10861,N4,200,83638,029,7208,4
10862,V6,411,311,003,1201,1
10863,V6,411,311,003,1201,3
10864,V6,411,311,003,1201,5
10865,N5,503,85018,014,3204,1
10866,N5,503,85018,014,3204,3
10867,N5,503,85018,014,3204,5
10868,N2,530,94965,002,7116,1
10869,N2,530,94965,002,7116,3
10870,N2,530,94965,002,7116,5
10871,N5,170,100152,006,2302,1
10872,N5,170,100152,006,2302,3
10873,N5,170,100152,006,2302,5
10874,V5,171,93989,006,4103,1
10875,V5,171,93989,006,4103,3
10876,V5,171,93989,006,4103,5
10877,N4,810,91451,005,INFB,1
10878,N4,810,91451,005,INFB,3
10879,N4,810,91451,005,INFB,5
10880,V4,562,102818,002,H201,3
10881,N1,483,98221,001,2103,4
10882,M1,177,100475,002,9101,4
10883,V1,179,60581,003,1201,1
10884,V1,179,60581,003,1201,3
10885,V1,179,60581,003,1201,5
10886,M5,610,18306,002,9104,1
10887,M5,610,18306,002,9104,3
10888,M5,610,18306,002,9104,5
10889,M1,828,85694,001,4112,2
10890,N4,309,96964,006,3102,4
10891,N2,310,9221,003,LME1,1
10892,N2,310,9221,003,LME1,3
10893,N2,310,9221,003,LME1,5
10894,V1,493,85343,001,LROB,1
10895,N4,311,97325,006,1302,1
10896,N4,311,97325,006,1302,3
10897,N4,311,97325,006,1302,5
10898,V1,332,97878,005,LME3,4
10899,N4,729,14525,015,7222,4
10900,M1,5,14669,033,6301,2
10901,M3,328,95846,012,LME2,1
10902,M3,328,95846,012,LME2,3
10903,M3,328,95846,012,LME2,5
10904,V4,559,103745,003,H204,4
10905,M5,119,7031,009,1203,1
10906,M5,119,7031,009,1203,3
10907,M5,119,7031,009,1203,5
10908,N3,6,92984,017,6303,1
10909,N3,6,92984,017,6303,3
10910,N3,6,92984,017,6303,5
10911,N4,200,83638,012,9203,1
10912,N4,200,83638,012,9203,3
10913,N4,200,83638,012,9203,5
10914,M6,318,97878,023,LME2,1
10915,M6,318,97878,023,LME2,3
10916,M6,318,97878,023,LME2,5
10917,M4,64,19239,008,9103,4
10918,M3,501,5722,004,2304,1
10919,M3,501,5722,004,2304,3
10920,M3,501,5722,004,2304,5
10921,M1,531,97525,001,9203,2
10922,V4,532,84014,002,H206,1
10923,V4,558,106309,003,H203,2
10924,M3,224,15266,002,7215,1
10925,M3,224,15266,002,7215,3
10926,M3,224,15266,002,7215,5
10927,M1,311,fi9080,002,2303,1
10928,M1,311,fi9080,002,2303,3
10929,M1,311,fi9080,002,2303,5
10930,N4,318,103405,020,7111,4
10931,N4,449,101511,002,H201,4
10932,M3,766,15454,003,9203,1
10933,M3,766,15454,003,9203,3
10934,M3,766,15454,003,9203,5
10935,N3,81,101084,033,1104,1
10936,N3,81,101084,033,1104,3
10937,N3,81,101084,033,1104,5
10938,N1,120,82756,002,9104,4
10939,N6,427,96543,001,1301,1
10940,N6,427,96543,001,1301,3
10941,N6,427,96543,001,1301,5
10942,N4,747,16702,002,4101,1
10943,N4,747,16702,002,4101,3
10944,N4,747,16702,002,4101,5
10945,N4,751,100764,001,2302,2
10946,N2,313,5726,002,LME3,1
10947,N2,313,5726,002,LME3,3
10948,N2,313,5726,002,LME3,5
10949,N4,331,17312,005,LME3,1
10950,N4,331,17312,005,LME3,3
10951,N4,331,17312,005,LME3,5
10952,M3,406,767,001,7108,1
10953,M3,406,767,001,7108,3
10954,M3,406,767,001,7108,5
10955,N4,414,85007,004,LVIB,4
10956,V4,278,95821,002,CIS1,4
10957,V3,237,84394,007,7223,1
10958,V3,237,84394,007,7223,3
10959,V3,237,84394,007,7223,5
10960,V2,493,86178,007,5101,1
10961,V2,493,86178,007,5101,3
10962,V2,493,86178,007,5101,5
10963,N3,113,60614,006,9105,1
10964,N3,113,60614,006,9105,3
10965,N3,113,60614,006,9105,5
10966,N1,114,11325,014,3105,1
10967,N1,114,11325,014,3105,3
10968,N1,114,11325,014,3105,5
10969,N5,411,97051,008,9203,1
10970,N5,411,97051,008,9203,3
10971,N5,411,97051,008,9203,5
10972,N2,744,93999,002,1204,1
10973,N2,744,93999,002,1204,3
10974,N2,744,93999,002,1204,5
10975,N4,209,94718,011,7205,2
10976,V4,202,100106,002,7203,1
10977,V4,202,100106,002,7203,3
10978,V4,202,100106,002,7203,5
10979,M4,248,18358,002,7203,2
10980,M1,249,95472,002,7206,2
10981,N4,251,103199,006,7207,2
10982,V5,729,2371,001,7207,1
10983,V5,729,2371,001,7207,3
10984,V5,729,2371,001,7207,5
10985,N1,6,95588,008,6306,1
10986,N1,6,95588,008,6306,3
10987,N1,6,95588,008,6306,5
10988,N2,81,101084,031,9204,1
10989,N2,81,101084,031,9204,3
10990,N2,81,101084,031,9204,5
10991,N3,772,fi9030,026,4444,6
10992,N1,112,16702,013,9304,4
10993,N5,744,93999,004,1102,1
10994,N5,744,93999,004,1102,3
10995,N5,744,93999,004,1102,5
10996,N1,772,19378,007,sab,6
10997,N1,6,101148,009,6303,1
10998,N1,6,101148,009,6303,3
10999,N1,6,101148,009,6303,5
11000,M4,104,17264,003,1102,2
11001,N1,113,60614,004,2202,4
11002,M1,119,17097,001,5301,2
11003,N4,506,18801,005,LLUB,1
11004,N4,506,18801,005,LLUB,3
11005,N4,506,18801,005,LLUB,5
11006,N6,744,93999,005,1103,1
11007,N6,744,93999,005,1103,3
11008,N6,744,93999,005,1103,5
11009,M5,218,83205,002,7204,1
11010,M5,218,83205,002,7204,3
11011,M5,218,83205,002,7204,5
11012,M4,276,98027,003,7215,1
11013,M4,276,98027,003,7215,3
11014,M4,276,98027,003,7215,5
11015,M1,284,92850,001,VIDE,1
11016,M1,284,92850,001,VIDE,3
11017,M1,284,92850,001,VIDE,5
11018,N1,138,80414,007,1305,1
11019,N1,138,80414,007,1305,3
11020,N1,138,80414,007,1305,5
11021,N2,411,98794,006,3102,1
11022,N2,411,98794,006,3102,3
11023,N2,411,98794,006,3102,5
11024,N3,412,94865,002,7107,1
11025,N3,412,94865,002,7107,3
11026,N3,412,94865,002,7107,5
11027,N4,267,FI3410,007,1201,2
11028,N1,6,94990,010,2203,2
11029,V4,404,3813,011,7116,2
11030,V6,504,97049,018,2201,1
11031,V6,504,97049,018,2201,3
11032,V6,504,97049,018,2201,5
11033,M1,766,15266,002,7215,4
11034,N6,64,96470,027,6302,1
11035,N6,64,96470,027,6302,3
11036,N6,64,96470,027,6302,5
11037,N3,237,85810,008,SALB,1
11038,N3,237,85810,008,SALB,3
11039,N3,237,85810,008,SALB,5
11040,N1,259,103765,007,2301,4
11041,M1,492,95541,001,7107,1
11042,M1,492,95541,001,7107,3
11043,M1,492,95541,001,7107,5
11044,N4,6,95411,039,6303,2
11045,N3,107,18592,018,4101,1
11046,N3,107,18592,018,4101,3
11047,N3,107,18592,018,4101,5
11048,N2,200,103199,019,7203,1
11049,N2,200,103199,019,7203,3
11050,N2,200,103199,019,7203,5
11051,N6,403,98794,016,7108,1
11052,N6,403,98794,016,7108,3
11053,N6,403,98794,016,7108,5
11054,N1,501,85018,024,2107,1
11055,N1,501,85018,024,2107,3
11056,N1,501,85018,024,2107,5
11057,N4,504,97049,011,3106,1
11058,N4,504,97049,011,3106,3
11059,N4,504,97049,011,3106,5
11060,V1,331,4531,009,LME4,4
11061,V4,112,93121,008,1301,2
11062,N6,113,92170,010,1202,1
11063,N6,113,92170,010,1202,3
11064,N6,113,92170,010,1202,5
11065,N5,416,97692,006,1103,1
11066,N5,416,97692,006,1103,3
11067,N5,416,97692,006,1103,5
11068,M3,772,19378,003,sab,6
11069,N3,5,6689,026,1205,1
11070,N3,5,6689,026,1205,3
11071,N3,5,6689,026,1205,5
11072,N4,419,97684,002,7107,4
11073,N4,433,82899,002,7125,2
11074,N1,456,82758,001,LCOR,2
11075,N1,464,4059,001,7125,4
11076,N5,471,96971,001,7117,5
11077,N4,503,93594,011,2303,1
11078,N4,503,93594,011,2303,3
11079,N4,503,93594,011,2303,5
11080,M6,104,17264,005,2205,1
11081,M6,104,17264,005,2205,3
11082,M6,104,17264,005,2205,5
11083,V1,107,60355,014,4110,2
11084,M5,119,95822,008,4111,1
11085,M5,119,95822,008,4111,3
11086,M5,119,95822,008,4111,5
11087,M2,6,18099,006,1105,1
11088,M2,6,18099,006,1105,3
11089,M2,6,18099,006,1105,5
11090,M4,220,96300,002,ELEC1,2
11091,M1,495,91861,005,1305,2
11092,N1,5,93246,039,6306,2
11093,N4,6,fi0073,020,2105,1
11094,N4,6,fi0073,020,2105,3
11095,N4,6,fi0073,020,2105,5
11096,N3,817,93249,003,2303,1
11097,N3,817,93249,003,2303,3
11098,N3,817,93249,003,2303,5
11099,N4,820,12776,005,421T,2
11100,M1,6,93998,003,6305,4
11101,V1,104,100135,012,3108,2
11102,M1,107,83708,001,4207,1
11103,M1,107,83708,001,4207,3
11104,M1,107,83708,001,4207,5
11105,M3,119,83708,004,4102,1
11106,M3,119,83708,004,4102,3
11107,M3,119,83708,004,4102,5
11108,N2,472,100764,002,LJUN,3
11109,N3,6,95588,018,6306,1
11110,N3,6,95588,018,6306,3
11111,N3,6,95588,018,6306,5
11112,N4,113,92170,007,2103,1
11113,N4,113,92170,007,2103,3
11114,N4,113,92170,007,2103,5
11115,N1,115,97850,002,3107,4
11116,V3,772,fi9030,028,6666,6
11117,N1,104,100135,009,2304,2
11118,N1,112,18306,011,2204,1
11119,N1,112,18306,011,2204,3
11120,N1,112,18306,011,2204,5
11121,N4,114,93604,020,9202,1
11122,N4,114,93604,020,9202,3
11123,N4,114,93604,020,9202,5
11124,N6,138,97857,012,9201,1
11125,N6,138,97857,012,9201,3
11126,N6,138,97857,012,9201,5
11127,N2,745,82756,003,2107,1
11128,N2,745,82756,003,2107,3
11129,N2,745,82756,003,2107,5
11130,M1,6,18099,001,1205,1
11131,M1,6,18099,001,1205,3
11132,M1,6,18099,001,1205,5
11133,V1,278,95821,001,7215,1
11134,V1,278,95821,001,7215,3
11135,V1,278,95821,001,7215,5
11136,N4,5,6689,028,6303,4
11137,N4,6,91710,022,9303,1
11138,N4,6,91710,022,9303,3
11139,N4,6,91710,022,9303,5
11140,N2,470,84481,001,LMETE,1
11141,N1,756,97684,001,3205,4
11142,M2,439,92611,001,7121,6
11143,N1,440,102028,002,3101,4
11144,N4,464,4059,002,7120,4
11145,N1,474,92611,005,FUND,6
11146,M2,200,85681,003,7204,1
11147,M2,200,85681,003,7204,3
11148,M2,200,85681,003,7204,5
11149,N4,401,92547,013,2205,1
11150,N4,401,92547,013,2205,3
11151,N4,401,92547,013,2205,5
11152,M6,501,16118,009,2203,1
11153,M6,501,16118,009,2203,3
11154,M6,501,16118,009,2203,5
11155,V1,503,16118,006,1304,1
11156,V1,503,16118,006,1304,3
11157,V1,503,16118,006,1304,5
11158,V1,317,106525,002,7120,2
11159,N4,438,98475,001,5102,2
11160,N2,709,96543,001,1102,1
11161,N2,709,96543,001,1102,3
11162,N2,709,96543,001,1102,5
11163,V4,720,85343,004,5102,1
11164,M5,259,82741,005,2202,1
11165,M5,259,82741,005,2202,3
11166,M5,259,82741,005,2202,5
11167,V1,504,6173,007,2202,1
11168,V1,504,6173,007,2202,3
11169,V1,504,6173,007,2202,5
11170,N1,504,6173,009,9302,1
11171,N1,504,6173,009,9302,3
11172,N1,504,6173,009,9302,5
11173,V3,104,86180,007,1103,1
11174,V3,104,86180,007,1103,3
11175,V3,104,86180,007,1103,5
11176,N2,403,85756,009,1105,1
11177,N2,403,85756,009,1105,3
11178,N2,403,85756,009,1105,5
11179,N4,309,fi9050,005,LLIN,2
11180,N5,729,14525,011,7204,1
11181,N5,729,14525,011,7204,3
11182,N5,729,14525,011,7204,5
11183,N2,202,100106,003,7207,1
11184,N2,202,100106,003,7207,3
11185,N2,202,100106,003,7207,5
11186,N6,249,60392,006,7208,1
11187,N6,249,60392,006,7208,3
11188,N6,249,60392,006,7208,5
11189,N4,311,85183,011,3107,2
11190,V1,219,10616,004,9303,1
11191,V1,219,10616,004,9303,3
11192,V1,219,10616,004,9303,5
11193,V6,259,103765,011,1303,1
11194,V6,259,103765,011,1303,3
11195,V6,259,103765,011,1303,5
11196,N1,318,104116,012,1105,2
11197,V4,404,103677,013,7107,2
11198,N2,408,60467,004,7108,1
11199,N2,408,60467,004,7108,3
11200,N2,408,60467,004,7108,5
11201,N4,61,19326,008,1204,4
11202,N1,200,83638,016,7208,4
11203,N2,219,94937,013,elec1,1
11204,N2,219,94937,013,elec1,3
11205,N2,219,94937,013,elec1,5
11206,V1,222,5902,008,7206,1
11207,V1,222,5902,008,7206,3
11208,V1,222,5902,008,7206,5
11209,M4,328,855,002,7101,1
11210,M4,328,855,002,7101,3
11211,M4,328,855,002,7101,5
11212,N2,573,101512,001,H202,5
11213,N4,61,91453,009,2204,4
11214,M4,107,83708,010,4103,4
11215,N3,502,93594,032,1302,1
11216,N3,502,93594,032,1302,3
11217,N3,502,93594,032,1302,5
11218,M5,608,19300,008,1302,1
11219,M5,608,19300,008,1302,3
11220,M5,608,19300,008,1302,5
11221,N1,404,98611,004,2303,4
11222,N2,502,85018,030,6304,1
11223,N2,502,85018,030,6304,3
11224,N2,502,85018,030,6304,5
11225,N2,553,100107,001,H206,3
11226,N2,518,106947,001,HPLM2,4
11227,M3,930,6708,002,SS,5
11228,M1,235,12870,001,CIS4,1
11229,M1,235,12870,001,CIS4,3
11230,M1,235,12870,001,CIS4,5
11231,M2,236,11654,003,elecI,1
11232,M2,236,11654,003,elecI,3
11233,M2,236,11654,003,elecI,5
11234,N2,283,92939,002,ELEC2,1
11235,N2,283,92939,002,ELEC2,3
11236,N2,283,92939,002,ELEC2,5
11237,N4,284,96984,004,7223,4
11238,N4,62,93303,016,6301,2
11239,N4,107,18592,020,4112,1
11240,N4,107,18592,020,4112,3
11241,N4,107,18592,020,4112,5
11242,N1,403,311,006,7116,1
11243,N1,403,311,006,7116,3
11244,N1,403,311,006,7116,5
11245,N5,406,94865,006,7107,1
11246,N5,406,94865,006,7107,3
11247,N5,406,94865,006,7107,5
11248,N4,6,95411,037,1205,1
11249,N4,6,95411,037,1205,3
11250,N4,6,95411,037,1205,5
11251,M4,232,12870,006,CIS3,1
11252,M4,232,12870,006,CIS3,3
11253,M4,232,12870,006,CIS3,5
11254,N5,234,92939,003,7223,1
11255,N5,234,92939,003,7223,3
11256,N5,234,92939,003,7223,5
11257,N3,278,95821,005,7215,1
11258,N3,278,95821,005,7215,3
11259,N3,278,95821,005,7215,5
11260,N1,282,85015,005,SMO,2
11261,N4,283,101476,005,SMO,2
11262,M5,137,15052,006,4105,1
11263,M5,137,15052,006,4105,3
11264,M5,137,15052,006,4105,5
11265,V6,809,93249,005,2300,1
11266,V6,809,93249,005,2300,3
11267,V6,809,93249,005,2300,5
11268,M1,819,96544,001,4203,1
11269,M1,819,96544,001,4203,3
11270,M1,819,96544,001,4203,5
11271,M4,828,19380,004,3103,1
11272,M4,828,19380,004,3103,3
11273,M4,828,19380,004,3103,5
11274,M3,842,92631,003,infb,4
11275,N6,506,86183,007,2104,1
11276,N6,506,86183,007,2104,3
11277,N6,506,86183,007,2104,5
11278,N4,608,11659,030,3104,4
11279,N3,744,93695,008,4207,1
11280,N3,744,93695,008,4207,3
11281,N3,744,93695,008,4207,5
11282,N1,220,3520,008,ELEC1,2
11283,M1,492,97183,010,7111,4
11284,N6,504,93244,016,1303,1
11285,N6,504,93244,016,1303,3
11286,N6,504,93244,016,1303,5
11287,N1,267,100430,002,1205,4
11288,M4,5,93998,013,1101,4
11289,M2,267,15454,001,4106,1
11290,M2,267,15454,001,4106,3
11291,M2,267,15454,001,4106,5
11292,M1,732,16943,001,1302,2
11293,N4,701,83048,013,5102,1
11294,N4,701,83048,013,5102,3
11295,N4,701,83048,013,5102,5
11296,N6,502,100963,037,1101,1
11297,N6,502,100963,037,1101,3
11298,N6,502,100963,037,1101,5
11299,N1,404,85692,040,7107,4
11300,N1,434,98252,001,7111,1
11301,N1,434,98252,001,7111,3
11302,N1,434,98252,001,7111,5
11303,N2,175,19017,001,2300a,1
11304,N2,175,19017,001,2300a,3
11305,N2,175,19017,001,2300a,5
11306,M4,179,90969,007,4105,2
11307,M3,180,13389,002,4200,1
11308,M3,180,13389,002,4200,3
11309,M3,180,13389,002,4200,5
11310,M4,831,19378,001,4204,4
11311,N1,158,16541,006,2301,1
11312,N1,158,16541,006,2301,3
11313,N1,158,16541,006,2301,5
11314,V6,501,18801,017,9101,1
11315,V6,501,18801,017,9101,3
11316,V6,501,18801,017,9101,5
11317,M1,620,104656,002,LMH1,6
11318,V5,701,96970,008,1105,1
11319,V5,701,96970,008,1105,3
11320,V5,701,96970,008,1105,5
11321,M6,5,19109,016,6303,1
11322,M6,5,19109,016,6303,3
11323,M6,5,19109,016,6303,5
11324,M4,166,13266,001,4207,2
11325,M5,815,96544,003,4112,1
11326,M5,815,96544,003,4112,3
11327,M5,815,96544,003,4112,5
11328,V5,809,93249,004,INFA,1
11329,V5,809,93249,004,INFA,3
11330,V5,809,93249,004,INFA,5
11331,M4,819,96544,002,4112,1
11332,M4,819,96544,002,4112,3
11333,M4,819,96544,002,4112,5
11334,M5,828,19380,006,4207,1
11335,M5,828,19380,006,4207,3
11336,M5,828,19380,006,4207,5
11337,N1,841,96198,009,4211,1
11338,N1,841,96198,009,4211,3
11339,N1,841,96198,009,4211,5
11340,M1,169,93994,001,4205,4
11341,M3,170,100152,001,9205,1
11342,M3,170,100152,001,9205,3
11343,M3,170,100152,001,9205,5
11344,M6,171,12855,003,2204,1
11345,M6,171,12855,003,2204,3
11346,M6,171,12855,003,2204,5
11347,N1,811,96198,005,2101,4
11348,M4,817,96184,001,4208,1
11349,M4,817,96184,001,4208,3
11350,M4,817,96184,001,4208,5
11351,V3,831,13923,003,4112,1
11352,V3,831,13923,003,4112,3
11353,V3,831,13923,003,4112,5
11354,V6,209,103199,014,7205,1
11355,V6,209,103199,014,7205,3
11356,V6,209,103199,014,7205,5
11357,V1,237,84394,005,ELE2,2
11358,N1,267,fi0822,006,1103,1
11359,N1,267,fi0822,006,1103,3
11360,N1,267,fi0822,006,1103,5
11361,N4,6,101148,021,6303,1
11362,N4,6,101148,021,6303,3
11363,N4,6,101148,021,6303,5
11364,M2,174,2146,002,4107,1
11365,M2,174,2146,002,4107,3
11366,M2,174,2146,002,4107,5
11367,M4,176,15840,001,4212,1
11368,M4,176,15840,001,4212,3
11369,M4,176,15840,001,4212,5
11370,V1,179,103743,005,4111,2
11371,N6,831,4389,009,4106,1
11372,N6,831,4389,009,4106,3
11373,N6,831,4389,009,4106,5
11374,M4,501,18801,005,2302,1
11375,M4,501,18801,005,2302,3
11376,M4,501,18801,005,2302,5
11377,V4,555,84014,002,H206,4
11378,N2,106,93996,015,4202,1
11379,N2,106,93996,015,4202,3
11380,N2,106,93996,015,4202,5
11381,N3,313,5726,003,LME-3,1
11382,N3,313,5726,003,LME-3,3
11383,N3,313,5726,003,LME-3,5
11384,N6,331,17312,007,LME2,1
11385,N6,331,17312,007,LME2,3
11386,N6,331,17312,007,LME2,5
11387,N5,729,84456,012,7205,1
11388,N5,729,84456,012,7205,3
11389,N5,729,84456,012,7205,5
11390,M4,106,83708,008,4202,2
11391,N6,406,94865,007,7107,1
11392,N6,406,94865,007,7107,3
11393,N6,406,94865,007,7107,5
11394,N5,530,9221,007,LME1,1
11395,N5,530,9221,007,LME1,3
